id,effectiveDate,cusip,symbol,description,market,listSource,publicationDate
254266,2024-09-17,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-17
254267,2024-09-17,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-17
254268,2024-09-17,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-17
254269,2024-09-17,87164U508,TOVX,"Theriva Biologics, Inc.",NYSE American,FINRA,2024-09-17
254270,2024-09-17,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-17
254271,2024-09-18,33740F821,AFLG,First Trust Active Factor Large Cap ETF,NYSE Arca,FINRA,2024-09-18
254272,2024-09-18,05501U106,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),NYSE,FINRA,2024-09-18
254273,2024-09-18,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-18
254274,2024-09-18,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-18
254275,2024-09-18,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-18
254276,2024-09-18,33739G103,FMF,First Trust Managed Futures Strategy Fund,NYSE Arca,FINRA,2024-09-18
254277,2024-09-18,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-18
254278,2024-09-18,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-18
254279,2024-09-18,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-18
254280,2024-09-18,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-18
254281,2024-09-18,87164U508,TOVX,"Theriva Biologics, Inc.",NYSE American,FINRA,2024-09-18
254282,2024-09-18,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-18
254283,2024-09-19,05501U106,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),NYSE,FINRA,2024-09-19
254284,2024-09-19,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-19
254285,2024-09-19,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-19
254286,2024-09-19,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-19
254287,2024-09-19,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-19
254288,2024-09-19,33739G103,FMF,First Trust Managed Futures Strategy Fund,NYSE Arca,FINRA,2024-09-19
254289,2024-09-19,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-19
254290,2024-09-19,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-19
254291,2024-09-19,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-19
254292,2024-09-19,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-19
254293,2024-09-19,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-19
254294,2024-09-19,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-19
254295,2024-09-19,87164U508,TOVX,"Theriva Biologics, Inc.",NYSE American,FINRA,2024-09-19
254296,2024-09-19,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-19
254297,2024-09-20,05501U106,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),NYSE,FINRA,2024-09-20
254298,2024-09-20,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-20
254299,2024-09-20,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-20
254300,2024-09-20,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-20
254301,2024-09-20,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-20
254302,2024-09-20,33739G103,FMF,First Trust Managed Futures Strategy Fund,NYSE Arca,FINRA,2024-09-20
254303,2024-09-20,31423L404,FTRB,Federated Hermes Total Return Bond ETF,NYSE Arca,FINRA,2024-09-20
254304,2024-09-20,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-20
254305,2024-09-20,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-20
254306,2024-09-20,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-20
254307,2024-09-20,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-20
254308,2024-09-20,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-20
254309,2024-09-20,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-20
254310,2024-09-20,87164U508,TOVX,"Theriva Biologics, Inc.",NYSE American,FINRA,2024-09-20
254311,2024-09-20,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-20
254312,2024-09-23,05501U106,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),NYSE,FINRA,2024-09-23
254313,2024-09-23,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-23
254314,2024-09-23,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-23
254315,2024-09-23,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-23
254316,2024-09-23,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-23
254317,2024-09-23,33739G103,FMF,First Trust Managed Futures Strategy Fund,NYSE Arca,FINRA,2024-09-23
254318,2024-09-23,31423L404,FTRB,Federated Hermes Total Return Bond ETF,NYSE Arca,FINRA,2024-09-23
254319,2024-09-23,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-23
254320,2024-09-23,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-23
254321,2024-09-23,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-23
254322,2024-09-23,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-23
254323,2024-09-23,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-23
254324,2024-09-23,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-23
254325,2024-09-23,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-23
254326,2024-09-23,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-23
254327,2024-09-24,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-24
254328,2024-09-24,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-24
254329,2024-09-24,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-24
254330,2024-09-24,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-24
254331,2024-09-24,33739G103,FMF,First Trust Managed Futures Strategy Fund,NYSE Arca,FINRA,2024-09-24
254332,2024-09-24,31423L404,FTRB,Federated Hermes Total Return Bond ETF,NYSE Arca,FINRA,2024-09-24
254333,2024-09-24,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-24
254334,2024-09-24,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-24
254335,2024-09-24,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-24
254336,2024-09-24,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-24
254337,2024-09-24,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-24
254338,2024-09-24,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-24
254339,2024-09-24,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-24
254340,2024-09-24,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-24
254341,2024-09-25,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-25
254342,2024-09-25,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-25
254343,2024-09-25,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-25
254344,2024-09-25,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-25
254345,2024-09-25,31423L404,FTRB,Federated Hermes Total Return Bond ETF,NYSE Arca,FINRA,2024-09-25
254346,2024-09-25,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-25
254347,2024-09-25,45783Y533,ISEP,Innovator International Developed Power Buffer ETF - September,NYSE Arca,FINRA,2024-09-25
254348,2024-09-25,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-25
254349,2024-09-25,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-25
254350,2024-09-25,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-25
254351,2024-09-25,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-25
254352,2024-09-25,74347X849,TBF,ProShares Short 20+ Year Treasury ETF,NYSE Arca,FINRA,2024-09-25
254353,2024-09-25,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-25
254354,2024-09-26,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-26
254355,2024-09-26,74347G291,BITI,ProShares Short Bitcoin Strategy ETF,NYSE Arca,FINRA,2024-09-26
254356,2024-09-26,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-26
254357,2024-09-26,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-26
254358,2024-09-26,31423L404,FTRB,Federated Hermes Total Return Bond ETF,NYSE Arca,FINRA,2024-09-26
254359,2024-09-26,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-26
254360,2024-09-26,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-26
254361,2024-09-26,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-26
254362,2024-09-26,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-26
254363,2024-09-26,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-26
254364,2024-09-26,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-26
254365,2024-09-27,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-27
254366,2024-09-27,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-09-27
254367,2024-09-27,14021N105,CGNG,Capital Group New Geography Equity ETF,NYSE Arca,FINRA,2024-09-27
254368,2024-09-27,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-27
254369,2024-09-27,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-27
254370,2024-09-27,25461A577,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-27
254371,2024-09-27,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-27
254372,2024-09-27,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-09-27
254373,2024-09-27,781154109,RBRK,"Rubrik, Inc.",NYSE,FINRA,2024-09-27
254374,2024-09-27,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-27
254375,2024-09-27,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-09-27
254376,2024-09-27,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-27
254377,2024-09-30,30151E541,BCIL,Bancreek International Large Cap ETF,NYSE Arca,FINRA,2024-09-30
254378,2024-09-30,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-09-30
254379,2024-09-30,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-09-30
254380,2024-09-30,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-09-30
254381,2024-09-30,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-09-30
254382,2024-09-30,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-09-30
254383,2024-09-30,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-09-30
254384,2024-09-30,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-09-30
254385,2024-09-30,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-09-30
254386,2024-10-01,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-10-01
254387,2024-10-01,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-01
254388,2024-10-01,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-01
254389,2024-10-01,74347Y813,KOLD,ProShares UltraShort Bloomberg Natural Gas,NYSE Arca,FINRA,2024-10-01
254390,2024-10-01,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-01
254391,2024-10-01,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-10-01
254392,2024-10-01,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-01
254393,2024-10-01,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-01
254394,2024-10-01,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-01
254395,2024-10-02,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-10-02
254396,2024-10-02,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-02
254397,2024-10-02,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-02
254398,2024-10-02,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-02
254399,2024-10-02,G7733R102,RYDE,Ryde Group Ltd.,NYSE American,FINRA,2024-10-02
254400,2024-10-02,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-02
254401,2024-10-02,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-02
254402,2024-10-02,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-02
254403,2024-10-03,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-10-03
254404,2024-10-03,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-03
254405,2024-10-03,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-03
254406,2024-10-03,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-03
254407,2024-10-03,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-03
254408,2024-10-03,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-03
254409,2024-10-03,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-03
254410,2024-10-04,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-10-04
254411,2024-10-04,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-04
254412,2024-10-04,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-04
254413,2024-10-04,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-04
254414,2024-10-04,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-04
254415,2024-10-04,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-04
254416,2024-10-04,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-04
254417,2024-10-04,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-04
254418,2024-10-07,74347G291,BITI,ProShares Short Bitcoin ETF,NYSE Arca,FINRA,2024-10-07
254419,2024-10-07,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-07
254420,2024-10-07,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-07
254421,2024-10-07,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-07
254422,2024-10-07,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-07
254423,2024-10-07,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-07
254424,2024-10-07,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-07
254425,2024-10-07,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-07
254426,2024-10-07,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-07
254427,2024-10-07,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-07
254428,2024-10-08,92189F627,CNXT,VanEck ChiNext ETF,NYSE Arca,FINRA,2024-10-08
254429,2024-10-08,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-08
254430,2024-10-08,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-08
254431,2024-10-08,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-08
254432,2024-10-08,47804J792,JHMB,John Hancock Mortgage-Backed Securities ETF,NYSE Arca,FINRA,2024-10-08
254433,2024-10-08,500767694,KSTR,KraneShares SSE STAR Market 50 Index ETF,NYSE Arca,FINRA,2024-10-08
254434,2024-10-08,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-08
254435,2024-10-08,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-08
254436,2024-10-08,82889N202,SPD,Simplify US Equity PLUS Downside Convexity ETF,NYSE Arca,FINRA,2024-10-08
254437,2024-10-08,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-08
254438,2024-10-08,00039J889,TAFM,AB Tax-Aware Intermediate Municipal ETF,NYSE Arca,FINRA,2024-10-08
254439,2024-10-08,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-08
254440,2024-10-08,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-08
254441,2024-10-08,00848K200,UAVS,"AgEagle Aerial Systems, Inc.",NYSE American,FINRA,2024-10-08
254442,2024-10-08,74347Y847,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2024-10-08
254443,2024-10-09,92189F627,CNXT,VanEck ChiNext ETF,NYSE Arca,FINRA,2024-10-09
254444,2024-10-09,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-09
254445,2024-10-09,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-09
254446,2024-10-09,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-09
254447,2024-10-09,47804J792,JHMB,John Hancock Mortgage-Backed Securities ETF,NYSE Arca,FINRA,2024-10-09
254448,2024-10-09,500767694,KSTR,KraneShares SSE STAR Market 50 Index ETF,NYSE Arca,FINRA,2024-10-09
254449,2024-10-09,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-09
254450,2024-10-09,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-09
254451,2024-10-09,82889N202,SPD,Simplify US Equity PLUS Downside Convexity ETF,NYSE Arca,FINRA,2024-10-09
254452,2024-10-09,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-09
254453,2024-10-09,00039J889,TAFM,AB Tax-Aware Intermediate Municipal ETF,NYSE Arca,FINRA,2024-10-09
254454,2024-10-09,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-09
254455,2024-10-09,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-09
254456,2024-10-09,74347Y847,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2024-10-09
254457,2024-10-10,67021W301,BURU,"Nuburu, Inc.",NYSE American,FINRA,2024-10-10
254458,2024-10-10,92189F627,CNXT,VanEck ChiNext ETF,NYSE Arca,FINRA,2024-10-10
254459,2024-10-10,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-10
254460,2024-10-10,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-10
254461,2024-10-10,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-10
254462,2024-10-10,47804J792,JHMB,John Hancock Mortgage-Backed Securities ETF,NYSE Arca,FINRA,2024-10-10
254463,2024-10-10,500767694,KSTR,KraneShares SSE STAR Market 50 Index ETF,NYSE Arca,FINRA,2024-10-10
254464,2024-10-10,66987P409,NBY,"NovaBay Pharmaceuticals, Inc.",NYSE American,FINRA,2024-10-10
254465,2024-10-10,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-10
254466,2024-10-10,82889N202,SPD,Simplify US Equity PLUS Downside Convexity ETF,NYSE Arca,FINRA,2024-10-10
254467,2024-10-10,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-10
254468,2024-10-10,00039J889,TAFM,AB Tax-Aware Intermediate Municipal ETF,NYSE Arca,FINRA,2024-10-10
254469,2024-10-10,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-10
254470,2024-10-10,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-10
254471,2024-10-10,74347Y847,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2024-10-10
254472,2024-10-11,67021W301,BURU,"Nuburu, Inc.",NYSE American,FINRA,2024-10-11
254473,2024-10-11,14020Y805,CGHM,Capital Group Municipal High-Income ETF,NYSE Arca,FINRA,2024-10-11
254474,2024-10-11,92189F627,CNXT,VanEck ChiNext ETF,NYSE Arca,FINRA,2024-10-11
254475,2024-10-11,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-11
254476,2024-10-11,78463X301,GMF,SPDR S&P Emerging Asia Pacific ETF,NYSE Arca,FINRA,2024-10-11
254477,2024-10-11,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-11
254478,2024-10-11,47804J792,JHMB,John Hancock Mortgage-Backed Securities ETF,NYSE Arca,FINRA,2024-10-11
254479,2024-10-11,500767694,KSTR,KraneShares SSE STAR Market 50 Index ETF,NYSE Arca,FINRA,2024-10-11
254480,2024-10-11,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-11
254481,2024-10-11,812215200,SEG,Seaport Entertainment Group Inc.,NYSE American,FINRA,2024-10-11
254482,2024-10-11,82889N202,SPD,Simplify US Equity PLUS Downside Convexity ETF,NYSE Arca,FINRA,2024-10-11
254483,2024-10-11,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-11
254484,2024-10-11,00039J889,TAFM,AB Tax-Aware Intermediate Municipal ETF,NYSE Arca,FINRA,2024-10-11
254485,2024-10-11,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-11
254486,2024-10-11,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-11
254487,2024-10-11,25460G666,WEBS,Direxion Daily Dow Jones Internet Bear 3X Shares,NYSE Arca,FINRA,2024-10-11
254488,2024-10-11,74347Y847,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2024-10-11
254489,2024-10-15,67021W301,BURU,"Nuburu, Inc.",NYSE American,FINRA,2024-10-15
254490,2024-10-15,14020Y805,CGHM,Capital Group Municipal High-Income ETF,NYSE Arca,FINRA,2024-10-15
254491,2024-10-15,92189F627,CNXT,VanEck ChiNext ETF,NYSE Arca,FINRA,2024-10-15
254492,2024-10-15,25460G880,DUST,Direxion Daily Gold Miners Index Bear 2X Shares,NYSE Arca,FINRA,2024-10-15
254493,2024-10-15,28252B861,EFSH,1847 Holdings LLC,NYSE American,FINRA,2024-10-15
254494,2024-10-15,38149W614,GSC,Goldman Sachs Small Cap Core Equity ETF,NYSE Arca,FINRA,2024-10-15
254495,2024-10-15,47804J792,JHMB,John Hancock Mortgage-Backed Securities ETF,NYSE Arca,FINRA,2024-10-15
254496,2024-10-15,500767694,KSTR,KraneShares SSE STAR Market 50 Index ETF,NYSE Arca,FINRA,2024-10-15
254497,2024-10-15,72201R635,MINO,PIMCO Municipal Income Opportunities Active ETF,NYSE Arca,FINRA,2024-10-15
254498,2024-10-15,848577102,SAVE,"Spirit Airlines, Inc.",NYSE,FINRA,2024-10-15
254499,2024-10-15,812215200,SEG,Seaport Entertainment Group Inc.,NYSE American,FINRA,2024-10-15
254500,2024-10-15,82889N202,SPD,Simplify US Equity PLUS Downside Convexity ETF,NYSE Arca,FINRA,2024-10-15
254501,2024-10-15,25460E869,SPDN,Direxion Daily S&P 500 Bear 1X Shares,NYSE Arca,FINRA,2024-10-15
254502,2024-10-15,00039J889,TAFM,AB Tax-Aware Intermediate Municipal ETF,NYSE Arca,FINRA,2024-10-15
254503,2024-10-15,89669L108,TPET,Trio Petroleum Corp.,NYSE American,FINRA,2024-10-15
254504,2024-10-15,74347G689,TWM,ProShares UltraShort Russell2000,NYSE Arca,FINRA,2024-10-15
254505,2024-10-15,25460G666,WEBS,Direxion Daily Dow Jones Internet Bear 3X Shares,NYSE Arca,FINRA,2024-10-15
254506,2024-10-15,74347Y847,ZSL,ProShares UltraShort Silver,NYSE Arca,FINRA,2024-10-15
